loan_id,applicant_age,gender,marital_status,employee_status,residence_type,loan_purpose,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_interest,loan_percent_income,active_loans,loan_status
3265,56,Men,Single,self employed,RENT,Personal,3700000,11300000,6,538,6200000,400000,10400000,5400000,7.74,10,3,Rejected
3266,56,Men,Single,self employed,RENT,Personal,3700000,11300000,6,538,6200000,400000,10400000,5400000,7.74,10,3,Rejected
3267,69,Men,Single,self employed,OWN,Home Renovation,3300000,11700000,14,439,4000000,6300000,8300000,1700000,5.07,6,5,Rejected
3268,69,Men,Single,self employed,OWN,Home Renovation,3300000,11700000,14,439,4000000,6300000,8300000,1700000,5.07,6,5,Rejected
3269,69,Men,Single,self employed,OWN,Home Renovation,3300000,11700000,14,439,4000000,6300000,8300000,1700000,5.07,6,5,Rejected
3270,24,Men,Married,employed,OWN,Personal,4800000,15300000,12,503,3300000,4000000,12000000,4300000,9.49,8,5,Rejected
3271,51,Men,Single,employed,RENT,Vehicle,4600000,11900000,6,810,11200000,8200000,17500000,5200000,5.11,6,3,Approved
3272,27,Men,Single,self employed,RENT,Personal,8000000,30600000,14,302,12700000,13100000,23900000,6800000,3.57,10,2,Rejected
3273,27,Men,Single,self employed,RENT,Personal,8000000,30600000,14,302,12700000,13100000,23900000,6800000,3.57,10,2,Rejected
3274,27,Men,Single,self employed,RENT,Personal,8000000,30600000,14,302,12700000,13100000,23900000,6800000,3.57,10,2,Rejected
3275,27,Men,Single,self employed,RENT,Personal,8000000,30600000,14,302,12700000,13100000,23900000,6800000,3.57,10,2,Rejected
3276,42,Women,Single,self employed,OWN,Business,2600000,7200000,16,612,1300000,1000000,5800000,1400000,4.96,3,1,Approved
3277,75,Women,Married,student,RENT,Personal,1300000,5000000,6,686,2700000,2000000,4100000,900000,8.61,4,1,Approved
3278,77,Men,Married,employed,OWN,Home Renovation,2300000,4900000,12,409,3300000,2400000,4700000,3200000,4.23,1,1,Rejected
3279,77,Men,Married,employed,OWN,Home Renovation,2300000,4900000,12,409,3300000,2400000,4700000,3200000,4.23,1,1,Rejected
3280,41,Women,Married,self employed,MORTGAGE,Education,7000000,21700000,20,498,6600000,5500000,14700000,3900000,3.49,17,3,Rejected
3281,46,Women,Married,employed,MORTGAGE,Home Renovation,4400000,10900000,18,611,8600000,6300000,8800000,3000000,1.37,1,1,Approved
3282,28,Women,Single,student,RENT,Medical,5100000,11800000,6,776,7600000,400000,10500000,4400000,1.22,10,3,Approved
3283,39,Women,Married,self employed,OWN,Home Renovation,5900000,13000000,6,779,10800000,11600000,13100000,6600000,8.39,18,4,Approved
3284,27,Men,Single,self employed,RENT,Business,7800000,27200000,16,560,3600000,8100000,21800000,8600000,1.96,10,2,Approved
3285,46,Men,Married,employed,RENT,Home Renovation,5400000,12600000,18,786,300000,2500000,21000000,6600000,1.54,5,2,Approved
3286,30,Women,Single,employed,RENT,Personal,7400000,29100000,8,597,12100000,4800000,16300000,7000000,9.38,9,3,Approved
3287,29,Women,Married,self employed,RENT,Vehicle,5800000,12000000,12,811,9400000,8800000,14200000,3100000,8.98,11,5,Approved
3288,43,Men,Single,self employed,OWN,Personal,5800000,13000000,12,862,11300000,8400000,12000000,3900000,0.94,2,1,Approved
3289,47,Men,Single,employed,OWN,Education,7400000,23900000,4,687,20800000,10900000,26100000,5600000,1.15,2,2,Approved
3290,57,Men,Married,student,MORTGAGE,Education,9600000,19600000,12,500,21500000,700000,37600000,10900000,2.48,4,5,Rejected
3291,57,Men,Married,student,MORTGAGE,Education,9600000,19600000,12,500,21500000,700000,37600000,10900000,2.48,4,5,Rejected
3292,57,Men,Married,student,MORTGAGE,Education,9600000,19600000,12,500,21500000,700000,37600000,10900000,2.48,4,5,Rejected
3293,57,Men,Married,student,MORTGAGE,Education,9600000,19600000,12,500,21500000,700000,37600000,10900000,2.48,4,5,Rejected
3294,53,Women,Married,student,MORTGAGE,Medical,200000,500000,6,746,400000,0,500000,0,3.29,15,3,Approved
3295,25,Men,Single,student,RENT,Vehicle,700000,2100000,14,619,1900000,700000,2400000,1000000,4.49,4,2,Approved
3296,65,Men,Single,employed,OWN,Vehicle,7600000,16700000,20,692,9900000,9600000,25100000,7400000,9.94,18,2,Approved
3297,64,Men,Married,self employed,MORTGAGE,Vehicle,1400000,3300000,18,321,900000,1500000,3000000,700000,1.77,16,4,Rejected
3298,64,Men,Married,self employed,MORTGAGE,Vehicle,1400000,3300000,18,321,900000,1500000,3000000,700000,1.77,16,4,Rejected
3299,64,Men,Married,self employed,MORTGAGE,Vehicle,1400000,3300000,18,321,900000,1500000,3000000,700000,1.77,16,4,Rejected
3300,64,Men,Married,self employed,MORTGAGE,Vehicle,1400000,3300000,18,321,900000,1500000,3000000,700000,1.77,16,4,Rejected
3301,64,Men,Married,self employed,MORTGAGE,Vehicle,1400000,3300000,18,321,900000,1500000,3000000,700000,1.77,16,4,Rejected
3302,64,Men,Married,self employed,MORTGAGE,Vehicle,1400000,3300000,18,321,900000,1500000,3000000,700000,1.77,16,4,Rejected
3303,64,Men,Married,self employed,MORTGAGE,Vehicle,1400000,3300000,18,321,900000,1500000,3000000,700000,1.77,16,4,Rejected
3304,74,Men,Single,student,MORTGAGE,Personal,3800000,15000000,14,730,10800000,2900000,10700000,3600000,1.74,2,2,Approved
3305,70,Men,Married,employed,OWN,Home Renovation,2700000,10800000,6,480,4400000,0,10300000,3500000,6.9,20,4,Rejected
3306,70,Men,Married,employed,OWN,Home Renovation,2700000,10800000,6,480,4400000,0,10300000,3500000,6.9,20,4,Rejected
3307,70,Men,Married,employed,OWN,Home Renovation,2700000,10800000,6,480,4400000,0,10300000,3500000,6.9,20,4,Rejected
3308,40,Men,Married,employed,MORTGAGE,Business,5000000,10700000,2,753,12600000,9000000,11500000,5700000,1.17,8,4,Approved
3309,37,Men,Married,self employed,RENT,Medical,9000000,28900000,6,637,11300000,1200000,33000000,4800000,2.07,14,4,Approved
3310,35,Men,Married,student,OWN,Medical,300000,1100000,4,315,700000,100000,900000,100000,7.67,2,3,Approved
3311,57,Men,Married,employed,MORTGAGE,Education,1800000,4100000,8,777,2200000,2500000,3600000,1900000,1.8,5,4,Approved
3312,58,Women,Single,employed,MORTGAGE,Vehicle,7900000,17700000,4,402,20900000,11800000,25600000,8400000,5.78,0,4,Rejected
3313,21,Men,Married,self employed,RENT,Home Renovation,2100000,7700000,8,493,4300000,400000,4400000,1300000,4.43,17,5,Rejected
3314,21,Men,Married,self employed,RENT,Home Renovation,2100000,7700000,8,493,4300000,400000,4400000,1300000,4.43,17,5,Rejected
3315,73,Men,Married,student,OWN,Business,900000,3100000,4,355,1700000,100000,3000000,500000,3.73,1,1,Approved
3316,64,Men,Single,self employed,OWN,Vehicle,9900000,23600000,18,557,18300000,8600000,23000000,9100000,2.63,9,4,Approved
3317,76,Women,Single,self employed,MORTGAGE,Medical,5600000,20000000,20,606,7100000,500000,20000000,7600000,4.81,1,4,Approved
3318,61,Women,Single,student,MORTGAGE,Vehicle,6000000,12200000,16,743,8800000,2600000,20600000,2900000,6.44,19,1,Approved
3319,54,Men,Married,student,RENT,Business,5700000,18400000,4,579,12800000,4000000,17200000,4900000,8.9,6,1,Approved
3320,61,Men,Single,self employed,MORTGAGE,Home Renovation,9000000,33100000,20,734,2800000,5900000,25300000,10300000,3.14,17,2,Approved
3321,76,Women,Married,student,OWN,Business,7300000,16100000,2,490,7600000,1400000,21800000,10700000,8.88,4,4,Rejected
3322,76,Women,Married,student,OWN,Business,7300000,16100000,2,490,7600000,1400000,21800000,10700000,8.88,4,4,Rejected
3323,43,Women,Married,self employed,RENT,Business,5300000,20500000,16,802,11200000,7100000,21100000,4100000,1.19,7,4,Approved
3324,72,Men,Married,self employed,MORTGAGE,Business,3500000,7400000,16,867,500000,6600000,9500000,2100000,0.22,14,3,Approved
3325,25,Men,Married,self employed,RENT,Business,1000000,2200000,12,302,2200000,400000,3700000,1400000,8.29,9,3,Rejected
3326,67,Men,Married,employed,MORTGAGE,Vehicle,5100000,19900000,12,867,1800000,7100000,18300000,5700000,7.38,16,1,Approved
3327,31,Men,Married,employed,MORTGAGE,Medical,7600000,19100000,14,762,14800000,15000000,23500000,7300000,5.02,10,3,Approved
3328,44,Men,Single,student,MORTGAGE,Home Renovation,6000000,14700000,18,462,15400000,9700000,13800000,3500000,5.6,12,2,Rejected
3329,44,Men,Single,student,MORTGAGE,Home Renovation,6000000,14700000,18,462,15400000,9700000,13800000,3500000,5.6,12,2,Rejected
3330,44,Men,Single,student,MORTGAGE,Home Renovation,6000000,14700000,18,462,15400000,9700000,13800000,3500000,5.6,12,2,Rejected
3331,44,Men,Single,student,MORTGAGE,Home Renovation,6000000,14700000,18,462,15400000,9700000,13800000,3500000,5.6,12,2,Rejected
3332,44,Men,Single,student,MORTGAGE,Home Renovation,6000000,14700000,18,462,15400000,9700000,13800000,3500000,5.6,12,2,Rejected
3333,44,Men,Single,student,MORTGAGE,Home Renovation,6000000,14700000,18,462,15400000,9700000,13800000,3500000,5.6,12,2,Rejected
3334,46,Women,Married,self employed,RENT,Personal,6300000,18200000,18,849,4300000,5800000,15500000,5200000,8.04,9,4,Approved
3335,40,Men,Married,student,RENT,Education,1900000,7400000,18,592,2300000,3000000,6000000,1800000,9.32,1,3,Approved
3336,44,Women,Married,self employed,RENT,Education,4100000,11400000,14,505,8100000,7500000,10100000,5500000,9.25,10,4,Rejected
3337,53,Men,Single,student,MORTGAGE,Education,300000,1100000,12,674,600000,0,800000,200000,9.04,5,5,Approved
3338,30,Women,Married,student,MORTGAGE,Business,6100000,13500000,2,717,15700000,4200000,16100000,3400000,9.42,7,3,Approved
3339,65,Men,Married,employed,MORTGAGE,Education,4800000,17000000,10,666,6800000,5400000,12400000,2900000,8.78,6,4,Approved
3340,74,Women,Married,employed,RENT,Education,4500000,17300000,18,830,200000,4200000,12000000,2500000,7.61,13,3,Approved
3341,43,Men,Married,student,RENT,Business,3800000,9400000,16,383,8300000,500000,9200000,2300000,1.28,8,2,Rejected
3342,43,Men,Married,student,RENT,Business,3800000,9400000,16,383,8300000,500000,9200000,2300000,1.28,8,2,Rejected
3343,43,Men,Married,student,RENT,Business,3800000,9400000,16,383,8300000,500000,9200000,2300000,1.28,8,2,Rejected
3344,43,Men,Married,student,RENT,Business,3800000,9400000,16,383,8300000,500000,9200000,2300000,1.28,8,2,Rejected
3345,26,Women,Married,employed,RENT,Business,7000000,18900000,8,584,13000000,13600000,20600000,5000000,8.93,16,1,Approved
3346,80,Men,Single,employed,RENT,Business,4400000,14200000,18,799,6300000,7800000,10800000,2400000,5.23,10,3,Approved
3347,56,Women,Married,self employed,RENT,Business,5300000,19400000,6,510,14700000,7000000,13600000,3700000,8.14,7,1,Rejected
3348,64,Women,Married,student,MORTGAGE,Medical,2600000,5900000,6,572,5800000,3100000,7300000,3800000,1.6,20,4,Approved
3349,38,Women,Married,employed,OWN,Education,3300000,13100000,2,554,6000000,2500000,6700000,3800000,2.22,4,3,Approved
3350,53,Men,Married,self employed,RENT,Vehicle,1200000,4800000,6,344,2900000,1700000,3200000,1300000,5.66,1,4,Rejected
3351,53,Men,Married,self employed,RENT,Vehicle,1200000,4800000,6,344,2900000,1700000,3200000,1300000,5.66,1,4,Rejected
3352,53,Men,Married,self employed,RENT,Vehicle,1200000,4800000,6,344,2900000,1700000,3200000,1300000,5.66,1,4,Rejected
3353,53,Men,Married,self employed,RENT,Vehicle,1200000,4800000,6,344,2900000,1700000,3200000,1300000,5.66,1,4,Rejected
3354,77,Men,Single,employed,MORTGAGE,Home Renovation,4300000,8600000,8,881,9100000,5200000,15000000,5500000,9.79,13,4,Approved
3355,35,Women,Single,student,MORTGAGE,Personal,600000,1800000,18,796,1000000,700000,1200000,500000,3.13,9,2,Approved
3356,28,Men,Married,student,MORTGAGE,Medical,4700000,16200000,12,802,2300000,5400000,14800000,6700000,3.53,11,4,Approved
3357,35,Men,Married,self employed,MORTGAGE,Home Renovation,4200000,12500000,20,375,1300000,5100000,10900000,2400000,3.5,14,5,Rejected
3358,35,Men,Married,self employed,MORTGAGE,Home Renovation,4200000,12500000,20,375,1300000,5100000,10900000,2400000,3.5,14,5,Rejected
3359,33,Women,Single,self employed,RENT,Personal,4300000,14700000,2,871,4100000,7300000,13900000,4400000,0.33,20,4,Approved
3360,59,Women,Single,student,MORTGAGE,Business,800000,2900000,2,439,100000,900000,2700000,1200000,9.09,17,2,Approved
3361,63,Women,Single,self employed,RENT,Medical,6200000,13700000,2,468,3300000,12300000,13900000,5500000,2.18,13,1,Rejected
3362,63,Women,Single,self employed,RENT,Medical,6200000,13700000,2,468,3300000,12300000,13900000,5500000,2.18,13,1,Rejected
3363,51,Men,Single,student,MORTGAGE,Medical,3500000,10200000,12,645,10400000,5700000,10000000,2400000,7.9,3,3,Approved
3364,35,Women,Married,self employed,RENT,Vehicle,3600000,9200000,18,700,4400000,1800000,10700000,3500000,9.02,7,1,Approved
3365,54,Men,Single,self employed,OWN,Vehicle,9500000,36700000,16,348,3500000,2200000,31600000,11400000,3.51,15,1,Rejected
3366,72,Men,Single,self employed,OWN,Home Renovation,600000,1400000,10,877,1400000,400000,2000000,700000,7.47,17,5,Approved
3367,79,Women,Single,self employed,OWN,Medical,3800000,14900000,6,899,7800000,600000,12400000,2800000,7.75,18,3,Approved
3368,50,Men,Married,self employed,RENT,Vehicle,1400000,3500000,12,610,1200000,600000,3800000,1400000,1.73,7,1,Approved
3369,45,Men,Single,student,RENT,Business,6300000,23900000,4,742,1500000,7100000,21800000,4300000,7.17,3,3,Approved
3370,51,Women,Married,employed,MORTGAGE,Business,2800000,6600000,18,801,4000000,4900000,7100000,3700000,9.54,4,4,Approved
3371,34,Men,Single,employed,OWN,Vehicle,5400000,17100000,2,533,13800000,5100000,12200000,4700000,0.29,0,4,Approved
3372,40,Men,Married,student,RENT,Home Renovation,6300000,23900000,16,656,12700000,9300000,15200000,5100000,9.61,18,4,Approved
3373,34,Women,Married,self employed,MORTGAGE,Home Renovation,3900000,14300000,18,785,10900000,7600000,13900000,4900000,2.77,14,4,Approved
3374,48,Women,Single,self employed,RENT,Medical,4200000,15700000,2,332,7000000,700000,13300000,3000000,2.21,18,5,Approved
3375,20,Men,Married,student,RENT,Business,3100000,8100000,18,768,400000,1600000,11600000,2400000,4.2,0,1,Approved
3376,75,Men,Married,student,MORTGAGE,Home Renovation,3400000,8600000,6,640,7700000,1000000,7800000,4400000,3.62,4,1,Approved
3377,42,Men,Single,student,RENT,Home Renovation,1500000,3100000,6,885,100000,2800000,3800000,1900000,4.36,11,2,Approved
3378,30,Men,Married,student,RENT,Medical,900000,2000000,18,772,2300000,700000,3500000,800000,5.88,10,2,Approved
3379,71,Women,Married,self employed,OWN,Business,7800000,25600000,4,665,1000000,2300000,27300000,8200000,0.54,2,3,Approved
3380,77,Men,Single,self employed,OWN,Business,3500000,10500000,20,454,8300000,4000000,7600000,2100000,9.82,14,1,Rejected
3381,61,Men,Married,self employed,OWN,Home Renovation,8400000,32500000,14,698,20600000,5900000,17300000,12200000,9.07,13,1,Approved
3382,25,Men,Single,employed,RENT,Vehicle,9600000,28300000,6,536,18700000,9300000,27300000,6000000,5.55,2,1,Rejected
3383,69,Men,Single,employed,RENT,Vehicle,2100000,6500000,10,796,2400000,2800000,7300000,2700000,2.88,0,4,Approved
3384,31,Men,Married,student,MORTGAGE,Personal,6000000,19900000,8,486,12100000,8100000,20100000,6600000,1.06,5,1,Rejected
3385,31,Men,Married,student,MORTGAGE,Personal,6000000,19900000,8,486,12100000,8100000,20100000,6600000,1.06,5,1,Rejected
3386,31,Men,Married,student,MORTGAGE,Personal,6000000,19900000,8,486,12100000,8100000,20100000,6600000,1.06,5,1,Rejected
3387,31,Men,Married,student,MORTGAGE,Personal,6000000,19900000,8,486,12100000,8100000,20100000,6600000,1.06,5,1,Rejected
3388,72,Women,Married,student,OWN,Personal,8300000,16800000,18,422,8000000,10600000,23300000,11400000,3.87,4,2,Rejected
3389,72,Women,Married,student,OWN,Personal,8300000,16800000,18,422,8000000,10600000,23300000,11400000,3.87,4,2,Rejected
3390,76,Women,Single,student,RENT,Home Renovation,5300000,18500000,6,501,6700000,8600000,16600000,4300000,7.4,4,2,Rejected
3391,76,Women,Single,student,RENT,Home Renovation,5300000,18500000,6,501,6700000,8600000,16600000,4300000,7.4,4,2,Rejected
3392,75,Women,Single,employed,MORTGAGE,Home Renovation,9700000,23500000,4,666,15100000,9400000,23300000,8000000,4.39,2,1,Approved
3393,34,Men,Single,employed,OWN,Medical,8200000,16500000,18,371,19000000,1200000,18500000,8200000,0.5,12,2,Rejected
3394,34,Men,Single,employed,OWN,Medical,8200000,16500000,18,371,19000000,1200000,18500000,8200000,0.5,12,2,Rejected
3395,74,Men,Single,employed,RENT,Personal,3400000,6900000,14,312,1800000,400000,10300000,3800000,7.29,13,1,Rejected
3396,74,Men,Single,employed,RENT,Personal,3400000,6900000,14,312,1800000,400000,10300000,3800000,7.29,13,1,Rejected
3397,74,Men,Single,employed,RENT,Personal,3400000,6900000,14,312,1800000,400000,10300000,3800000,7.29,13,1,Rejected
3398,74,Men,Single,employed,RENT,Personal,3400000,6900000,14,312,1800000,400000,10300000,3800000,7.29,13,1,Rejected
3399,70,Women,Single,student,RENT,Education,2800000,11000000,12,753,3900000,4600000,10700000,2400000,7.06,17,5,Approved
3400,24,Men,Single,self employed,OWN,Medical,2400000,5200000,16,740,6300000,1000000,7500000,2900000,3.29,12,1,Approved
3401,76,Women,Single,employed,OWN,Home Renovation,8200000,24000000,4,366,10900000,15200000,25200000,10400000,8.66,13,4,Rejected
3402,76,Women,Single,employed,OWN,Home Renovation,8200000,24000000,4,366,10900000,15200000,25200000,10400000,8.66,13,4,Rejected
3403,23,Men,Married,self employed,MORTGAGE,Education,5500000,14800000,10,354,16000000,3400000,21200000,7700000,2.07,10,4,Rejected
3404,23,Men,Married,self employed,MORTGAGE,Education,5500000,14800000,10,354,16000000,3400000,21200000,7700000,2.07,10,4,Rejected
3405,23,Men,Married,self employed,MORTGAGE,Education,5500000,14800000,10,354,16000000,3400000,21200000,7700000,2.07,10,4,Rejected
3406,23,Men,Married,self employed,MORTGAGE,Education,5500000,14800000,10,354,16000000,3400000,21200000,7700000,2.07,10,4,Rejected
3407,39,Men,Married,employed,OWN,Business,2900000,6300000,6,719,7900000,1600000,8000000,1600000,8.83,8,4,Approved
3408,79,Women,Married,student,MORTGAGE,Home Renovation,6300000,20100000,12,774,15600000,11800000,16200000,5800000,2.21,4,2,Approved
3409,53,Men,Married,student,OWN,Vehicle,9700000,29100000,18,732,4700000,7400000,35600000,12400000,0.13,16,2,Approved
3410,68,Women,Married,student,MORTGAGE,Personal,6500000,16000000,6,862,2000000,0,24000000,9700000,3.63,3,1,Approved
3411,47,Men,Married,student,MORTGAGE,Home Renovation,4900000,10800000,18,613,6800000,800000,14500000,5300000,2.05,16,4,Approved
3412,56,Men,Married,employed,OWN,Education,6900000,16500000,6,447,4100000,400000,14100000,6600000,9.12,10,1,Rejected
3413,66,Men,Married,student,RENT,Business,1100000,3000000,4,730,300000,600000,3600000,1100000,4.1,9,4,Approved
3414,50,Men,Single,student,MORTGAGE,Home Renovation,7800000,29600000,14,568,-100000,8600000,27000000,7200000,8.61,9,3,Approved
3415,32,Men,Married,self employed,RENT,Medical,6700000,23600000,14,854,3000000,3300000,19400000,7500000,3.69,1,3,Approved
3416,36,Women,Married,student,MORTGAGE,Personal,7400000,15200000,10,548,16700000,12800000,19300000,4800000,5.4,2,3,Rejected
3417,36,Women,Married,student,MORTGAGE,Personal,7400000,15200000,10,548,16700000,12800000,19300000,4800000,5.4,2,3,Rejected
